ID,Dag,Maand,Jaar,Tijd,Plaats,Buurt,Straat,Poging,Opgelost
2012264710-1,29,2,2012,22,SCHIEDAM,6-NIEUWLAND-OOST,BURG HONNERLAGE GRETELN,N,N
2012265593-1,1,3,2012,17,ROTTERDAM,8-ZUIDERPARK,KROMME ZANDWEG,J,J
2012265664-1,1,3,2012,19,ROTTERDAM,3-SPANGEN,P.C.HOOFTPLEIN,N,N
2012265895-1,1,3,2012,22,ROTTERDAM,9-ZONDER NAAM,ENTREPOTSTRAAT,N,N
2012266691-1,1,3,2012,16,ROTTERDAM,0-DELFSHAVEN,HAVENSTRAAT,N,N
2012266862-1,1,3,2012,20,ROTTERDAM,1-BOSPOLDER,SCHIEDAMSEWEG,N,J
2012268570-1,1,3,2012,2,CAPELLE AAN DEN IJSSEL,7-OPERABUURT,NORMA,N,N
2012280221-1,1,3,2012,22,ROTTERDAM,9-ZONDER NAAM,ENTREPOTSTRAAT,N,N
2012266660-1,2,3,2012,15,ROTTERDAM,0-VREEWIJK,VOSSEPAD,N,N
2012266841-1,2,3,2012,18,ROTTERDAM,1-KRALINGEN WEST,WETERINGSTRAAT,N,D
2012266977-1,2,3,2012,20,RIDDERKERK,1-VOGELBUURT,ZWALUW,N,N
2012266978-1,2,3,2012,21,ROTTERDAM,9-GROOT IJSSELMONDE,KORENDIJK,N,N
2012267207-1,2,3,2012,21,ROTTERDAM,6-AFRIKAANDERWIJK,PAUL KRUGERSTRAAT,N,N
2012270941-1,2,3,2012,18,ROTTERDAM,0-VREEWIJK,SLAG,J,N
2012267313-1,3,3,2012,5,ROTTERDAM,4-NIEUWE WESTEN,NIEUWE BINNENWEG,N,N
2012267341-1,3,3,2012,2,ROTTERDAM,5-AGNIESEBUURT,TEILINGERSTRAAT,J,N
2012267559-1,3,3,2012,12,ROTTERDAM,4-LOMBARDIJEN,SPINOZAWEG,N,N
2012267672-1,3,3,2012,15,ROTTERDAM,2-COOL,BOOMGAARDHOF,N,J
2012267973-1,3,3,2012,22,ROTTERDAM,4-NIEUWE WESTEN,MATHENESSERLAAN,N,N
2012268003-1,3,3,2012,23,ROTTERDAM,8-PRINSENLAND,KRALINGSEWEG,J,N
2012268426-1,3,3,2012,20,ROTTERDAM,9-GROOT IJSSELMONDE,REYERDIJK,N,N
2012271005-1,3,3,2012,21,ROTTERDAM,3-OMMOORD,PEARL BUCKPLAATS,N,N
2012268500-1,4,3,2012,4,ROTTERDAM,3-C.S. KWARTIER,STATIONSPLEIN,N,N
2012268552-1,4,3,2012,17,ROTTERDAM,9-GROOT IJSSELMONDE,AVERDIJK,N,J
2012268977-1,4,3,2012,4,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,MIDDENBAAN NOORD,J,N
2012275080-1,4,3,2012,22,ROTTERDAM,1-OUDE WESTEN,JOSEPHLAAN,N,N
2012269731-1,5,3,2012,19,ROTTERDAM,7-FEIJENOORD,PERSOONSHAVEN,N,J
2012269761-1,5,3,2012,19,CAPELLE AAN DEN IJSSEL,0-SCHOLLEBOS,SCHOLLEBOS,N,N
2012269816-1,5,3,2012,21,ROTTERDAM,8-PRINSENLAND,NANCY ZEELENBERGSINGEL,N,N
2012270943-1,5,3,2012,19,ROTTERDAM,7-FEIJENOORD,PERSOONSHAVEN,N,N
2012271009-1,5,3,2012,15,ROTTERDAM,4-TERBREGGE,BERGSE LINKER ROTTEKADE,N,N
2012271190-1,5,3,2012,23,ROTTERDAM,4-'S GRAVENLAND,JACQUES DUTILHWEG,J,N
2012273322-1,5,3,2012,20,SCHIEDAM,2-CENTRUM,BROERSVEST,N,N
2012273373-1,5,3,2012,16,ROTTERDAM,0-STADSDRIEHOEK,POMPENBURG,N,J
2012271786-1,6,3,2012,14,ROTTERDAM,9-GROOT IJSSELMONDE,GROENINX VAN ZOELENLAAN,N,N
2012275142-1,6,3,2012,17,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,WELHOEKSEDIJK,N,N
2012277165-1,6,3,2012,22,ROTTERDAM,1-TARWEWIJK,BRIELSELAAN,N,N
2012272377-1,7,3,2012,21,ROTTERDAM,4-RUBROEK,JONKER FRANSSTRAAT,N,N
2012272461-1,7,3,2012,23,ROTTERDAM,7-OUD MATHENESSE,GRIEKSESTRAAT,N,N
2012273194-1,7,3,2012,22,ROTTERDAM,3-OUD IJSSELMONDE,OLYMPIAWEG,N,N
2012272755-1,8,3,2012,7,SCHIEDAM,1-OOST,LANGE SINGELSTRAAT,N,N
2012273320-1,8,3,2012,15,ROTTERDAM,5-AGNIESEBUURT,NOORDSINGEL,N,N
2012273335-1,8,3,2012,12,ROTTERDAM,3-OUD IJSSELMONDE,TRISTANWEG,N,N
2012277833-1,8,3,2012,20,ROTTERDAM,3-C.S. KWARTIER,STATIONSPLEIN,N,N
2012273829-1,9,3,2012,8,ROTTERDAM,5-MOLENLAANKWARTIER,VAN BEETHOVENLAAN,N,J
2012274408-1,9,3,2012,19,ROTTERDAM,2-TUSSENDIJKE,JAN KRUIJFFSTRAAT,N,J
2012274498-1,9,3,2012,19,ROTTERDAM,2-TUSSENDIJKE,BRUIJNSTRAAT,N,N
2012275378-1,9,3,2012,21,ROTTERDAM,0-BEVERWAARD,GOEDENRAADWEG,N,N
2012276983-1,9,3,2012,11,ROTTERDAM,3-OMMOORD,BINNENHOF,N,N
2012280798-1,9,3,2012,15,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,KOUWENAARDSEWEG,N,J
2012281004-1,9,3,2012,18,ROTTERDAM,0-VREEWIJK,MARE,J,N
2012282207-1,9,3,2012,11,ROTTERDAM,0-SCHIEBROEK,DE VILLENEUVESTRAAT,N,J
2012287235-1,9,3,2012,21,ROTTERDAM,7-OOSTERFLANK,MARTEN MEESWEG,N,N
2012275258-1,10,3,2012,18,ROTTERDAM,4-NIEUWE WESTEN,BEUKELSDIJK,N,N
2012278964-1,10,3,2012,19,ROTTERDAM,7-OOSTERFLANK,PRINS ALEXANDERLAAN,N,N
2012275522-1,11,3,2012,23,ROTTERDAM,4-RUBROEK,HERMAN ROBBERSSTRAAT,N,N
2012275852-1,11,3,2012,13,ROTTERDAM,0-VREEWIJK,GRIFT,N,J
2012275919-1,11,3,2012,13,ROTTERDAM,0-VREEWIJK,MARE,N,J
2012276038-1,11,3,2012,18,ROTTERDAM,2-HILLESLUIS,BREEWEG,N,J
2012276051-7,11,3,2012,19,ROTTERDAM,9-GROOT IJSSELMONDE,REYERDIJK,N,J
2012276077-1,11,3,2012,20,MAASSLUIS,1-BLOEMENBUURT,OLEANDERPARK,N,N
2012279360-1,11,3,2012,24,ROTTERDAM,5-OUDE NOORDEN,BERGWEG,N,N
2012280300-1,11,3,2012,22,ROTTERDAM,1-KRALINGEN WEST,GERDESIAWEG,N,N
2012276545-1,12,3,2012,10,ROTTERDAM,1-TARWEWIJK,DEN HERTIGSTRAAT,J,J
2012276711-1,12,3,2012,11,ROTTERDAM,4-NIEUWE WESTEN,PIETER DE HOOCHBRUG,N,N
2012282137-1,12,3,2012,18,SCHIEDAM,1-OOST,OVERSCHIESESTRAAT,N,N
2012290567-1,12,3,2012,21,ROTTERDAM,7-OOSTERFLANK,MARTEN MEESWEG,N,N
2012278232-1,13,3,2012,14,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),N,N
2012278628-1,13,3,2012,18,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),N,N
2012285058-1,13,3,2012,15,ROTTERDAM,0-VREEWIJK,MOTORSTRAAT,N,N
2012321861-1,13,3,2012,20,VLAARDINGEN,2-ZUIDWIJK,PROFESSOR RUTGERSSTRAAT,N,J
2012278730-1,14,3,2012,5,ROTTERDAM,1-OUDE WESTEN,'S-GRAVENDIJKWAL,J,J
2012279308-1,14,3,2012,12,ROTTERDAM,0-VREEWIJK,JAN LIGTHARTSTRAAT,J,N
2012279760-1,14,3,2012,15,VLAARDINGEN,2-STADHOUDERSBUURT,DE LOPER,N,N
2012279767-1,14,3,2012,16,ROTTERDAM,0-DELFSHAVEN,WILLEM BUYTEWECHSTRAAT,N,N
2012279835-1,14,3,2012,15,ROTTERDAM,5-MIDDELLAND,SCHIETBAANLAAN,N,N
2012280007-1,14,3,2012,20,ROTTERDAM,0-STADSDRIEHOEK,BLAAK,N,J
2012280841-1,14,3,2012,16,ROTTERDAM,3-OUD IJSSELMONDE,STADIONWEG,N,N
2012280762-1,15,3,2012,13,ROTTERDAM,0-VREEWIJK,VALKENIERSWEIDE,J,N
2012280992-1,15,3,2012,17,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARKWEG,N,J
2012281140-3,15,3,2012,20,ROTTERDAM,1-TARWEWIJK,WOLPHAERTSBOCHT,N,N
2012281200-1,15,3,2012,21,ROTTERDAM,6-ZEVENKAMP,HARP,N,N
2012281231-1,15,3,2012,20,SCHIEDAM,9-SPALAND/WOUDHOEK/PLEINE,HARREWEG,N,J
2012281485-1,15,3,2012,22,ROTTERDAM,1-BOSPOLDER,SPANJAARDSTRAAT,N,N
2012282151-1,16,3,2012,15,ROTTERDAM,8-ZUIDERPARK,CHARLOISSE LAGEDIJK,N,N
2012282202-1,16,3,2012,15,ROTTERDAM,8-ZUIDERPARK,CHARLOISSE LAGEDIJK,N,N
2012282220-1,16,3,2012,15,ROTTERDAM,2-HILLESLUIS,BEIJERLANDSELAAN,N,N
2012282256-1,16,3,2012,17,RIDDERKERK,2-OMG. MOLEN/VISSENBUURT,ROSMOLEN,N,J
2012282294-1,16,3,2012,20,SPIJKENISSE,5-CENTRUM-ZUID,P.J. BLIEKSTRAAT,N,J
2012282452-1,16,3,2012,22,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,VUURVLINDERWEG,N,N
2012282453-1,16,3,2012,22,ROTTERDAM,9-GROOT IJSSELMONDE,QUADENOORD,J,N
2012282506-1,16,3,2012,22,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,VUURVLINDERWEG,N,N
2012282512-1,16,3,2012,22,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,VUURVLINDERWEG,N,N
2012287238-1,16,3,2012,18,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARK (PARK),N,N
2012283185-1,17,3,2012,20,ROTTERDAM,0-VREEWIJK,VAANWEG,N,N
2012283345-1,17,3,2012,23,RIDDERKERK,1-BLOEMEN/STRUIKENBUURT,BURG DE ZEEUWSTRAAT,N,N
2012283359-1,17,3,2012,23,ROTTERDAM,2-KRALINGEN OOST,'S-GRAVENWEG,N,N
2012287438-1,17,3,2012,19,ROTTERDAM,7-OOSTERFLANK,PRINS ALEXANDERPLEIN,N,N
2012291282-1,17,3,2012,15,ROTTERDAM,9-ZONDER NAAM,VUURPLAAT,N,N
2012292552-1,17,3,2012,20,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARKWEG,N,N
2012287422-1,18,3,2012,17,ROTTERDAM,0-VREEWIJK,JAN LIGTHARTSTRAAT,N,J
2012285162-1,19,3,2012,21,ROTTERDAM,8-ZUIDERPARK,MAETERLINCKWEG,J,N
2012285190-1,19,3,2012,14,ROTTERDAM,0-VREEWIJK,GROENEZOOM,J,N
2012285865-1,19,3,2012,18,ROTTERDAM,5-MIDDELLAND,NIEUWE BINNENWEG,N,N
2012293982-1,19,3,2012,16,SPIJKENISSE,0-MAASWIJK-Z.W.,MARGA KLOMPESTRAAT,N,J
2012286128-1,20,3,2012,15,ROTTERDAM,2-HILLESLUIS,HILLEVLIET,N,N
2012286374-1,20,3,2012,20,ROTTERDAM,5-KATENDRECHT,BREDE HILLEDIJK,N,N
2012286410-1,20,3,2012,20,ROTTERDAM,6-ZEVENKAMP,AMBACHTSPLEIN,J,N
2012288432-1,20,3,2012,15,ROTTERDAM,2-HILLESLUIS,POLDERPLEIN,N,N
2012287276-1,21,3,2012,14,ROTTERDAM,3-ZUIDWIJK,PALSTERKAMP,N,N
2012287365-1,21,3,2012,13,ROTTERDAM,5-AGNIESEBUURT,HOFDIJK,J,N
2012287600-1,21,3,2012,19,ROTTERDAM,0-VREEWIJK,MARE,N,N
2012288004-1,22,3,2012,9,ROTTERDAM,0-BEVERWAARD,GROENINX VAN ZOELENLAAN,N,N
2012288422-1,22,3,2012,14,ROTTERDAM,9-GROOT IJSSELMONDE,LODIJK,N,N
2012288579-1,22,3,2012,17,ROTTERDAM,0-STADSDRIEHOEK,POMPENBURG,N,N
2012300782-1,22,3,2012,9,ROTTERDAM,2-CARNISSE,TAPUITSTRAAT,N,N
2012346161-1,22,3,2012,21,ROTTERDAM,2-KRALINGEN OOST,K.P. VAN DER MANDELELAAN,N,N
2012289949-1,23,3,2012,21,ROTTERDAM,2-COOL,WESTBLAAK,N,N
2012289963-1,23,3,2012,21,ROTTERDAM,6-ZEVENKAMP,SCHOLLEVAARTSE DREEF,N,N
2012290518-1,23,3,2012,21,ROTTERDAM,8-PRINSENLAND,HUSLYSTRAAT,N,N
2012290566-1,23,3,2012,24,ROTTERDAM,4-NIEUWE WESTEN,NIEUWE BINNENWEG,N,N
2012290668-1,23,3,2012,22,ROTTERDAM,0-STADSDRIEHOEK,BLAAK,N,N
2012291175-1,23,3,2012,20,ROTTERDAM,7-OOSTERFLANK,MARTEN MEESWEG,N,N
2012295066-1,23,3,2012,21,ROTTERDAM,0-STADSDRIEHOEK,BLAAK,N,J
2012298323-1,23,3,2012,22,ROTTERDAM,2-HILLESLUIS,MALIESTRAAT,N,J
2012290166-1,24,3,2012,1,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,PARKWEG,N,N
2012290207-1,24,3,2012,24,ROTTERDAM,2-COOL,AERT VAN NESSTRAAT,N,N
2012290225-1,24,3,2012,24,ROTTERDAM,5-OUDE NOORDEN,BENTHUIZERSTRAAT,J,N
2012290249-1,24,3,2012,5,ROTTERDAM,1-KRALINGEN WEST,GOUDSE RIJWEG,N,J
2012290599-1,24,3,2012,15,SCHIEDAM,1-OOST,KORTE SINGELSTRAAT,N,N
2012290856-1,24,3,2012,23,ROTTERDAM,1-OUDE WESTEN,NIEUWE BINNENWEG,N,N
2012295737-1,24,3,2012,10,BERKEL EN RODENRIJS,3-CENTRUM,VAN NAELDWIJCKLAAN,N,N
2012299387-1,25,3,2012,4,HELLEVOETSLUIS,8-STRUYTEN,STRUYTSE ZEEDIJK,N,N
2012300649-1,25,3,2012,20,ROTTERDAM,3-ZUIDWIJK,KAPELBURG,N,N
2012292729-1,26,3,2012,16,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2012293039-1,27,3,2012,6,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,KARPERSTRAAT,N,N
2012294489-1,27,3,2012,12,ROTTERDAM,0-STADSDRIEHOEK,BLAAK,N,N
2012295108-1,28,3,2012,14,ROTTERDAM,7-PENDRECHT,STELLENDAMSTRAAT,N,N
2012295283-1,28,3,2012,16,ROTTERDAM,0-BEVERWAARD,LOEVESTEINSINGEL,N,N
2012296393-1,29,3,2012,16,VLAARDINGEN,1-OOSTWIJK,BLEEKSTRAAT,N,N
2012296401-1,29,3,2012,19,ROTTERDAM,1-TARWEWIJK,MILLINXSTRAAT,N,J
2012298218-1,29,3,2012,17,ROTTERDAM,6-ZEVENKAMP,AMBACHTSPLEIN,N,J
2012296696-1,30,3,2012,4,ROTTERDAM,4-NIEUWE WESTEN,NIEUWE BINNENWEG,N,N
2012297074-1,30,3,2012,12,ROTTERDAM,9-ZONDER NAAM,LOCOMOTIEFSTRAAT,J,N
2012297386-1,30,3,2012,2,ROTTERDAM,1-OUDE WESTEN,ROCHUSSENSTRAAT,N,N
2012297769-1,30,3,2012,22,ROTTERDAM,7-OUD MATHENESSE,TJALKLAAN,N,N
2012300292-1,30,3,2012,4,ROTTERDAM,2-COOL,KRUISKADE,N,N
2012300662-1,30,3,2012,23,ROTTERDAM,4-RUBROEK,VEEMARKTSTRAAT,N,N
2012307652-1,30,3,2012,19,ROTTERDAM,4-NIEUWE WESTEN,BURG MEINESZSTRAAT,N,N
2012297941-1,31,3,2012,4,ROTTERDAM,4-NIEUWE WESTEN,NIEUWE BINNENWEG,J,J
2012298820-1,31,3,2012,18,ROTTERDAM,6-ZEVENKAMP,LAUWERSMEER,N,N
2012300268-1,31,3,2012,15,VLAARDINGEN,1-CENTRUM,RIDDERSTRAAT,N,N
2012298669-1,1,4,2012,3,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2012303433-1,1,4,2012,19,ROTTERDAM,9-GROOT IJSSELMONDE,SPINOZAWEG,N,N
2012304102-1,1,4,2012,21,ROTTERDAM,7-FEIJENOORD,PERSOONSHAVEN,N,N
2012308938-1,1,4,2012,5,ROTTERDAM,2-COOL,COOLSINGEL,N,N
2012300221-1,2,4,2012,15,ROTTERDAM,0-SCHIEBROEK,MEIDOORNSINGEL,N,N
2012300422-1,2,4,2012,21,ROTTERDAM,1-OUDE WESTEN,WESTERSINGEL,N,D
2012301831-1,3,4,2012,22,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2012301839-1,3,4,2012,22,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2012303790-1,3,4,2012,19,ROTTERDAM,3-SPAANSE POLDER,GALATEESTRAAT,N,N
2012302870-1,4,4,2012,16,ROTTERDAM,4-OUD CHARLOIS,PLEIN 1953,N,N
2012303256-1,4,4,2012,22,SCHIEDAM,9-SPALAND/WOUDHOEK/PLEINE,HARREWEG,N,J
2012303186-1,5,4,2012,24,ROTTERDAM,7-OOSTERFLANK,SKAGENERF,J,N
2012303773-1,5,4,2012,13,SCHIEDAM,7-HARGA/GROENOORD,JOHANN STRAUSSPLEIN,N,N
2012303866-1,5,4,2012,14,RIDDERKERK,4-BUURT 4,RINGDIJK,N,N
2012304085-1,5,4,2012,18,ROTTERDAM,4-RUBROEK,FRANS COENENSTRAAT,N,N
2012304254-1,5,4,2012,21,ROTTERDAM,4-NIEUWE WESTEN,MIDDENHOEFSTRAAT,J,N
2012304759-1,5,4,2012,23,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,KRUISNETLAAN,N,N
2012304806-1,5,4,2012,21,HOOGVLIET ROTTERDAM,9-HOOGVLIET ZUID,ACHTERWEG,J,N
2012304349-1,6,4,2012,1,ROTTERDAM,4-LISKWARTIER,BERGSINGEL,N,N
2012304929-1,6,4,2012,13,ROTTERDAM,2-CARNISSE,DORPSWEG,N,N
2012305135-1,6,4,2012,16,ROTTERDAM,3-ZUIDWIJK,SLINGE,N,N
2012305757-1,6,4,2012,17,ROTTERDAM,5-OUDE NOORDEN,BENTHUIZERSTRAAT,N,N
2012306473-1,6,4,2012,23,ROTTERDAM,7-OOSTERFLANK,PEGASUSWEG,N,N
2012332957-1,6,4,2012,22,ROTTERDAM,7-PENDRECHT,WEMELDINGESTRAAT,N,N
2012305939-1,7,4,2012,17,ROTTERDAM,9-ZONDER NAAM,ROSESTRAAT,N,N
2012306303-1,7,4,2012,22,SCHIEDAM,9-SPALAND/WOUDHOEK/PLEINE,HARREWEG,N,N
2012306452-1,7,4,2012,2,ROTTERDAM,2-COOL,KRUISKADE,N,N
2012306635-1,7,4,2012,23,ROTTERDAM,8-PRINSENLAND,PRINS ALEXANDERLAAN,J,N
2012320725-1,7,4,2012,17,ROTTERDAM,2-HILLESLUIS,PUTSELAAN,N,N
2012306679-1,8,4,2012,19,ROTTERDAM,1-OUDE WESTEN,SAFTLEVENSTRAAT,J,J
2012306766-1,8,4,2012,21,ROTTERDAM,7-FEIJENOORD,NASSAUHAVEN,N,J
2012307118-1,9,4,2012,14,ROTTERDAM,3-ZUIDWIJK,SLINGE,N,N
2012307199-1,9,4,2012,17,ROTTERDAM,3-C.S. KWARTIER,STATIONSPLEIN,N,J
2012307598-1,9,4,2012,22,ROTTERDAM,7-OOSTERFLANK,VOERMANWEG,N,N
2012313386-1,9,4,2012,22,ROTTERDAM,7-OUD CROOSWIJK,SCHUTTERSWEG,N,N
2012308468-1,10,4,2012,22,SCHIEDAM,9-SPALAND/WOUDHOEK/PLEINE,HARREWEG,N,N
2012308594-1,10,4,2012,22,ROTTERDAM,9-ZONDER NAAM,VUURPLAAT,N,N
2012308439-1,11,4,2012,1,ROTTERDAM,7-STRUISENBURG,OOSTZEEDIJK,N,J
2012308443-1,11,4,2012,2,ROTTERDAM,1-BOSPOLDER,SPANJAARDSTRAAT,N,J
2012309381-1,11,4,2012,15,ROTTERDAM,4-NIEUWE WESTEN,HEEMRAADSSINGEL,N,N
2012309444-1,11,4,2012,18,ROTTERDAM,3-ZUIDWIJK,ROSVELD,N,N
2012311460-1,11,4,2012,9,ROTTERDAM,6-ZEVENKAMP,ERROLL GARNERSTRAAT,N,N
2012316505-1,11,4,2012,14,ROTTERDAM,0-DELFSHAVEN,PIETER DE HOOCHWEG,N,N
2012355204-1,11,4,2012,11,ROTTERDAM,7-OOSTERFLANK,POOLSTERPLEIN,N,N
2012310720-1,12,4,2012,14,BARENDRECHT,1-VRIJENBURG,AVENUE CARRE,N,J
2012310787-1,12,4,2012,19,RIDDERKERK,1-OMGEVING PLEIN OOST,OOSTERPARKWEG,N,N
2012311638-1,12,4,2012,23,ROTTERDAM,7-KOP VAN ZUID,LAAN OP ZUID,N,N
2012312016-1,13,4,2012,16,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,PARKWEG,N,N
2012312085-1,13,4,2012,23,ROTTERDAM,3-C.S. KWARTIER,SCHIESTRAAT,N,N
2012312116-1,13,4,2012,23,ROTTERDAM,3-C.S. KWARTIER,SCHIESTRAAT,N,N
2012317760-1,13,4,2012,15,ROTTERDAM,4-RUBROEK,BOEZEMWEG,J,J
2012312845-1,14,4,2012,18,ROTTERDAM,2-HILLESLUIS,STICHTSEPLEIN,N,J
2012312937-1,14,4,2012,22,ROTTERDAM,4-LOMBARDIJEN,MOLIEREWEG,N,N
2012315567-1,14,4,2012,18,ROTTERDAM,2-HILLESLUIS,VLASAKKERSTRAAT,N,N
2012313211-1,15,4,2012,24,ROTTERDAM,0-STADSDRIEHOEK,BOOMPJESKADE,N,N
2012314016-1,16,4,2012,12,VLAARDINGEN,1-BABBERSPOLDER 1,HARGAPAD,J,N
2012314395-1,16,4,2012,15,SCHIEDAM,6-NIEUWLAND-OOST,PARKWEG,N,N
2012314705-3,16,4,2012,23,SCHIEDAM,7-KETHEL/TUINDORP/BEATRIX,BACHPLEIN,N,N
2012314690-1,17,4,2012,24,CAPELLE AAN DEN IJSSEL,5-INDUSTRIEGEBIED ZUID/OO,BURGEMEESTER SCHALIJLAAN,N,N
2012315590-1,17,4,2012,14,ROTTERDAM,2-COOL,VAN OLDENBARNEVELTPLAATS,N,N
2012315603-1,17,4,2012,15,ROTTERDAM,9-ZONDER NAAM,VUURPLAAT,N,N
2012316933-1,18,4,2012,19,ROTTERDAM,7-PENDRECHT,OOLTGENSPLAATHOF,N,N
2012324209-1,18,4,2012,20,ROTTERDAM,8-ZUIDERPARK,ZUIDERPARKWEG,N,N
2012317777-1,19,4,2012,15,ROTTERDAM,3-C.S. KWARTIER,STATENTUNNEL,N,N
2012318143-1,19,4,2012,23,CAPELLE AAN DEN IJSSEL,0-S-GRAVENLAND OOST,SCHUBERTSTRAAT,J,N
2012320438-1,19,4,2012,16,ROTTERDAM,6-EEMHAVEN,2E ROSESTRAAT,N,N
2012318601-1,20,4,2012,13,ROTTERDAM,4-OUD CHARLOIS,PLEIN 1953,N,N
2012318879-1,20,4,2012,16,CAPELLE AAN DEN IJSSEL,3-AMERIKAANSE BUURT,FLORIDAWEG,N,N
2012319075-1,20,4,2012,18,ROTTERDAM,0-SCHIEBROEK,HAZELAARWEG,J,J
2012320044-1,20,4,2012,21,ROTTERDAM,4-RUBROEK,QUERIDOSTRAAT,N,N
2012324366-1,20,4,2012,21,VLAARDINGEN,2-VOP,PARALLELWEG,N,J
2012319263-1,21,4,2012,24,RHOON,2-ZUID,LIJSTERLAAN,N,J
2012319402-1,21,4,2012,24,ROTTERDAM,1-BLOEMHOF,EEMSTEIN,N,N
2012319923-1,21,4,2012,16,ROTTERDAM,0-VREEWIJK,GROENEZOOM,J,J
2012320013-1,21,4,2012,16,SCHIEDAM,1-OOST,PARALLELWEG,N,N
2012320087-1,21,4,2012,21,ROTTERDAM,2-CARNISSE,AMELANDSEPLEIN,N,N
2012320378-1,21,4,2012,19,ROTTERDAM,8-ZUIDERPARK,SLINGE,N,N
2012333836-1,21,4,2012,16,ROTTERDAM,2-HILLESLUIS,BRABANTSESTRAAT,N,N
2012320437-1,22,4,2012,24,SCHIEDAM,6-OOST (GRENS NIEUWLAND),'S-GRAVELANDSEWEG,N,N
2012327822-1,22,4,2012,2,BARENDRECHT,7-NIEUWELAND,SCHUBERTDREEF,N,N
2012321054-1,23,4,2012,9,ROTTERDAM,0-VREEWIJK,JAGERSLAAN,J,N
2012321782-1,23,4,2012,18,ROTTERDAM,3-ZUIDWIJK,BREDEVOORDE,N,N
2012321869-1,23,4,2012,19,ROTTERDAM,7-PENDRECHT,OLDEGAARDE,N,N
2012323057-1,24,4,2012,17,ROTTERDAM,9-ZONDER NAAM,SPOORWEGHAVEN,N,N
2012327955-1,24,4,2012,17,ROTTERDAM,3-SPANGEN,DA COSTASTRAAT,N,N
2012323275-1,25,4,2012,6,ROTTERDAM,1-OUDE WESTEN,GOUVERNESTRAAT,N,J
2012323279-1,25,4,2012,6,ROTTERDAM,1-OUDE WESTEN,GOUVERNESTRAAT,J,J
2012324007-1,25,4,2012,12,ROTTERDAM,9-GROOT IJSSELMONDE,REYERDIJK,N,N
2012324399-1,25,4,2012,21,ROTTERDAM,7-PENDRECHT,DREISCHORSTRAAT,N,N
2012330029-1,25,4,2012,15,ROTTERDAM,0-SCHIEBROEK,MELANCHTONWEG,N,N
2012330088-1,25,4,2012,15,ROTTERDAM,3-ZUIDWIJK,SANDEVELD,N,N
2012325234-1,26,4,2012,15,ROTTERDAM,7-OUD CROOSWIJK,CROOSWIJKSESTRAAT,N,N
2012326413-1,27,4,2012,15,ROTTERDAM,0-VREEWIJK,PLOEGSTRAAT,N,N
2012326455-1,27,4,2012,16,ROTTERDAM,4-NIEUWE WESTEN,DUYSTSTRAAT,N,J
2012326476-1,27,4,2012,16,ROTTERDAM,8-ZUIDERPARK,AHOYWEG,N,J
2012326505-1,27,4,2012,18,ROTTERDAM,4-NIEUWE WESTEN,OSSEWEISTRAAT,J,N
2012326548-1,27,4,2012,19,ROTTERDAM,9-GROOT IJSSELMONDE,NOORDERHAGEN,N,J
2012326614-1,27,4,2012,19,ROTTERDAM,9-GROOT IJSSELMONDE,GROTE HAGEN,N,N
2012326750-1,27,4,2012,22,ROZENBURG ZH,0-ROZENBURG,MOLENWEG,J,N
2012327136-1,27,4,2012,14,ROTTERDAM,4-LOMBARDIJEN,OGIERSSINGEL,N,N
2012327358-1,27,4,2012,13,CAPELLE AAN DEN IJSSEL,3-KUNSTENAARSBUURT,VLINDERBAAN,N,N
2012335353-1,27,4,2012,15,ROTTERDAM,8-ZUIDERPARK,AHOYWEG,N,N
2012326950-1,28,4,2012,5,HELLEVOETSLUIS,6-ZUID-WEST,OPZOOMERLAAN,J,N
2012327422-1,28,4,2012,20,BARENDRECHT,1-NOORD,STATIONSWEG,N,N
2012334696-1,28,4,2012,13,ROTTERDAM,6-AFRIKAANDERWIJK,AFRIKAANDERPLEIN,N,N
2012335618-1,28,4,2012,16,ROTTERDAM,8-ZUIDERPARK,VAANWEG,N,J
2012327589-1,29,4,2012,24,ROTTERDAM,4-NIEUWE WESTEN,BURGEMEESTER MEINESZLAAN,N,N
2012328141-1,29,4,2012,21,ROTTERDAM,1-BLOEMHOF,HILLEVLIET,N,N
