ID,Datu,m,,Dagsoort,Begintijd,Eindtijd,Plaats,District,Wijk,Buurt,Subbuurt,Straat,Postcode,Poging,Opgelost,SOGeslacht
2012287235-1,9,03,2012,VR,21:00,21:05,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,MARTEN MEESWEG,3068AV,N,N,v
2012275258-1,10,03,2012,ZA,18:05,18:10,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,0-0,BEUKELSDIJK,3022DH,N,N,v
2012278964-1,10,03,2012,ZA,19:00,19:00,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,PRINS ALEXANDERLAAN,,N,N,m
2012275522-1,11,03,2012,ZO,23:00,23:30,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,5-5,HERMAN ROBBERSSTRAAT,3031RE,N,N,m
2012275852-1,11,03,2012,ZO,13:15,13:15,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,8-8,GRIFT,3075SB,N,J,v
2012275919-1,11,03,2012,ZO,13:05,13:20,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,8-8,MARE,3075SE,N,J,v
2012276038-1,11,03,2012,ZO,18:40,18:45,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,8-8,BREEWEG,,N,J,m
2012276051-7,11,03,2012,ZO,19:00,19:30,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,9-9,REYERDIJK,,N,J,v
2012276077-1,11,03,2012,ZO,20:30,20:30,MAASSLUIS,DISTRICT 1,5-WIJK 5,1-BLOEMENBUURT,1-BLOEMENBUURT,OLEANDERPARK,3142NK,N,N,m
2012279360-1,11,03,2012,ZO,0:30,0:45,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,5-5,BERGWEG,3035BP,N,N,m
2012280300-1,11,03,2012,ZO,22:00,22:00,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,7-7,GERDESIAWEG,3061EL,N,N,m
2012276545-1,12,03,2012,MA,10:57,10:57,ROTTERDAM,DISTRICT 10,7-Jul,1-TARWEWIJK,2-2,DEN HERTIGSTRAAT,,J,J,v
2012276711-1,12,03,2012,MA,11:15,11:15,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,9-9,PIETER DE HOOCHBRUG,,N,N,m
2012282137-1,12,03,2012,MA,18:30,18:30,SCHIEDAM,DISTRICT 2,6-ZUID D,1-OOST,1-OOST-1,OVERSCHIESESTRAAT,3112HH,N,N,m
2012290567-1,12,03,2012,MA,21:40,21:40,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,MARTEN MEESWEG,3068AV,N,N,v
2012278232-1,13,03,2012,DI,14:45,14:45,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,3-3,ZUIDERPARK (PARK),,N,N,m
2012278628-1,13,03,2012,DI,18:50,18:52,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,3-3,ZUIDERPARK (PARK),,N,N,m
2012285058-1,13,03,2012,DI,15:00,15:15,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,5-5,MOTORSTRAAT,3083AP,N,N,m
2012321861-1,13,03,2012,DI,20:00,20:30,VLAARDINGEN,DISTRICT 1,2-WIJK 2,2-ZUIDWIJK,0-ZUIDWIJK,PROFESSOR RUTGERSSTRAAT,3132BJ,N,J,m
2012278730-1,14,03,2012,WO,5:00,5:15,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,6-6,'S-GRAVENDIJKWAL,3015CC,J,J,m
2012279308-1,14,03,2012,WO,12:42,12:42,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,5-5,JAN LIGTHARTSTRAAT,3083AL,J,N,m
2012279760-1,14,03,2012,WO,15:13,15:13,VLAARDINGEN,DISTRICT 1,6-WIJK 6,2-STADHOUDERSBUURT,0-STADHOUDERSBUURT,DE LOPER,3137DD,N,N,m
2012279767-1,14,03,2012,WO,16:45,16:45,ROTTERDAM,DISTRICT 3,2-Feb,0-DELFSHAVEN,4-4,WILLEM BUYTEWECHSTRAAT,,N,N,v
2012279835-1,14,03,2012,WO,15:30,15:30,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,3-3,SCHIETBAANLAAN,3021LP,N,N,m
2012280007-1,14,03,2012,WO,20:30,21:32,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,6-6,BLAAK,,N,J,v
2012280841-1,14,03,2012,WO,16:15,16:30,ROTTERDAM,DISTRICT 9,8-Aug,3-OUD IJSSELMONDE,2-2,STADIONWEG,3077AN,N,N,v
2012280762-1,15,03,2012,DO,13:15,13:20,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,1-1,VALKENIERSWEIDE,,J,N,v
2012280992-1,15,03,2012,DO,17:32,17:32,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,3-3,ZUIDERPARKWEG,,N,J,v
2012281140-3,15,03,2012,DO,20:15,20:30,ROTTERDAM,DISTRICT 10,7-Jul,1-TARWEWIJK,1-1,WOLPHAERTSBOCHT,3081KJ,N,N,m
2012281200-1,15,03,2012,DO,21:00,21:09,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,1-1,HARP,3068HM,N,N,m
2012281231-1,15,03,2012,DO,20:45,20:45,SCHIEDAM,DISTRICT 2,1-NOORD A,9-SPALAND/WOUDHOEK/PLEINE,7-SPALAND-7,HARREWEG,,N,J,v
2012281485-1,15,03,2012,DO,22:15,22:30,ROTTERDAM,DISTRICT 3,2-Feb,1-BOSPOLDER,2-2,SPANJAARDSTRAAT,,N,N,m
2012282151-1,16,03,2012,VR,15:30,15:45,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,6-6,CHARLOISSE LAGEDIJK,3084LG,N,N,v
2012282202-1,16,03,2012,VR,15:30,15:45,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,6-6,CHARLOISSE LAGEDIJK,3084LG,N,N,v
2012282220-1,16,03,2012,VR,15:30,15:30,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,2-2,BEIJERLANDSELAAN,3074EG,N,N,m
2012282256-1,16,03,2012,VR,17:35,17:40,RIDDERKERK,DISTRICT 9,4-WIJK D,2-OMG. MOLEN/VISSENBUURT,1-421,ROSMOLEN,2986ED,N,J,m
2012282294-1,16,03,2012,VR,20:30,21:00,SPIJKENISSE,DISTRICT 11,0-CENTRUM,5-CENTRUM-ZUID,1-PC 1,P.J. BLIEKSTRAAT,3201PL,N,J,m
2012282452-1,16,03,2012,VR,22:36,22:36,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,7-7,VUURVLINDERWEG,3192VM,N,N,m
2012282453-1,16,03,2012,VR,22:19,22:19,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,9-9,QUADENOORD,3079XK,J,N,v
2012282506-1,16,03,2012,VR,22:30,22:35,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,7-7,VUURVLINDERWEG,,N,N,m
2012282512-1,16,03,2012,VR,22:30,22:35,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,7-7,VUURVLINDERWEG,3192VM,N,N,m
2012287238-1,16,03,2012,VR,18:00,18:30,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,3-3,ZUIDERPARK (PARK),,N,N,m
2012283185-1,17,03,2012,ZA,20:23,20:23,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,5-5,VAANWEG,3083AW,N,N,m
2012283345-1,17,03,2012,ZA,23:40,23:40,RIDDERKERK,DISTRICT 9,6-WIJK F,1-BLOEMEN/STRUIKENBUURT,3-613,BURG DE ZEEUWSTRAAT,,N,N,v
2012283359-1,17,03,2012,ZA,23:30,23:30,ROTTERDAM,DISTRICT 6,4-Apr,2-KRALINGEN OOST,2-2,'S-GRAVENWEG,3062ZM,N,N,v
2012287438-1,17,03,2012,ZA,19:28,19:32,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,PRINS ALEXANDERPLEIN,3067GC,N,N,v
2012291282-1,17,03,2012,ZA,15:45,16:00,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,2-2,VUURPLAAT,3071AR,N,N,m
2012292552-1,17,03,2012,ZA,20:00,20:05,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,3-3,ZUIDERPARKWEG,3085BW,N,N,
2012287422-1,18,03,2012,ZO,17:00,18:00,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,5-5,JAN LIGTHARTSTRAAT,,N,J,m
2012285162-1,19,03,2012,MA,21:00,21:15,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,4-4,MAETERLINCKWEG,,J,N,m
2012285190-1,19,03,2012,MA,14:00,14:00,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,9-9,GROENEZOOM,,J,N,m
2012285865-1,19,03,2012,MA,18:00,19:30,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,7-7,NIEUWE BINNENWEG,3021GT,N,N,m
2012293982-1,19,03,2012,MA,16:00,17:00,SPIJKENISSE,DISTRICT 11,2-MAASWIJK,0-MAASWIJK-Z.W.,7-PC 7,MARGA KLOMPESTRAAT,3207DD,N,J,m
2012286128-1,20,03,2012,DI,15:00,15:00,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,2-2,HILLEVLIET,,N,N,m
2012286374-1,20,03,2012,DI,20:15,20:30,ROTTERDAM,DISTRICT 9,8-Aug,5-KATENDRECHT,2-2,BREDE HILLEDIJK,3072NB,N,N,v
2012286410-1,20,03,2012,DI,20:33,20:33,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,1-1,AMBACHTSPLEIN,3068GV,J,N,m
2012288432-1,20,03,2012,DI,15:30,15:35,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,2-2,POLDERPLEIN,,N,N,m
2012287276-1,21,03,2012,WO,14:40,14:40,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,2-2,PALSTERKAMP,,N,N,v
2012287365-1,21,03,2012,WO,13:00,13:05,ROTTERDAM,DISTRICT 5,1-Jan,5-AGNIESEBUURT,3-3,HOFDIJK,3032CG,J,N,v
2012287600-1,21,03,2012,WO,19:00,19:00,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,8-8,MARE,3075SG,N,N,m
2012288004-1,22,03,2012,DO,9:40,9:40,ROTTERDAM,DISTRICT 9,9-Sep,0-BEVERWAARD,3-3,GROENINX VAN ZOELENLAAN,,N,N,v
2012288422-1,22,03,2012,DO,14:00,14:10,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,8-8,LODIJK,3079TW,N,N,m
2012288579-1,22,03,2012,DO,17:15,17:20,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,0-0,POMPENBURG,,N,N,v
2012300782-1,22,03,2012,DO,9:35,9:35,ROTTERDAM,DISTRICT 10,7-Jul,2-CARNISSE,4-4,TAPUITSTRAAT,3083WS,N,N,m
2012346161-1,22,03,2012,DO,21:35,21:40,ROTTERDAM,DISTRICT 6,4-Apr,2-KRALINGEN OOST,8-8,K.P. VAN DER MANDELELAAN,,N,N,v
2012289949-1,23,03,2012,VR,21:40,21:40,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,4-4,WESTBLAAK,,N,N,v
2012289963-1,23,03,2012,VR,21:30,21:30,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,7-7,SCHOLLEVAARTSE DREEF,3068KK,N,N,m
2012290518-1,23,03,2012,VR,21:45,21:50,ROTTERDAM,DISTRICT 6,4-Apr,8-PRINSENLAND,0-0,HUSLYSTRAAT,,N,N,m
2012290566-1,23,03,2012,VR,0:01,2:00,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,9-9,NIEUWE BINNENWEG,3023EX,N,N,m
2012290668-1,23,03,2012,VR,22:15,22:15,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,6-6,BLAAK,3011GA,N,N,m
2012291175-1,23,03,2012,VR,20:00,20:00,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,MARTEN MEESWEG,3068AV,N,N,v
2012295066-1,23,03,2012,VR,21:30,22:00,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,6-6,BLAAK,,N,J,m
2012298323-1,23,03,2012,VR,22:00,23:00,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,0-0,MALIESTRAAT,3074ZG,N,J,m
2012290166-1,24,03,2012,ZA,1:15,2:19,SCHIEDAM,DISTRICT 2,1-NOORD A,7-KETHEL/TUINDORP/BEATRIX,1-TUINDORP/KETHEL-1,PARKWEG,,N,N,m
2012290207-1,24,03,2012,ZA,0:40,1:00,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,1-1,AERT VAN NESSTRAAT,3012CA,N,N,m
2012290225-1,24,03,2012,ZA,0:35,0:35,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,2-2,BENTHUIZERSTRAAT,3036CG,J,N,m
2012290249-1,24,03,2012,ZA,5:05,5:05,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,0-0,GOUDSE RIJWEG,,N,J,m
2012290599-1,24,03,2012,ZA,15:30,15:30,SCHIEDAM,DISTRICT 2,6-ZUID D,1-OOST,7-OOST-7,KORTE SINGELSTRAAT,,N,N,v
2012290856-1,24,03,2012,ZA,23:30,23:45,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,7-7,NIEUWE BINNENWEG,3015BA,N,N,v
2012295737-1,24,03,2012,ZA,10:00,17:00,BERKEL EN RODENRIJS,DISTRICT 5,0-BERKEL (OUD),3-CENTRUM,0-3,VAN NAELDWIJCKLAAN,2651KJ,N,N,m
2012299387-1,25,03,2012,ZO,4:00,5:00,HELLEVOETSLUIS,DISTRICT 11,6-WIJK 5 / HKS WIJK 6,8-STRUYTEN,3-TRAMHAVEN,STRUYTSE ZEEDIJK,,N,N,m
2012300649-1,25,03,2012,ZO,20:45,20:45,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,7-7,KAPELBURG,3085HV,N,N,v
2012292729-1,26,03,2012,MA,16:50,16:50,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,2-2,ROSESTRAAT,,N,N,v
2012293039-1,27,03,2012,DI,6:35,6:35,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,0-0,KARPERSTRAAT,3192ES,N,N,v
2012294489-1,27,03,2012,DI,12:15,12:17,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,2-2,BLAAK,3011GB,N,N,v
2012295108-1,28,03,2012,WO,14:45,14:45,ROTTERDAM,DISTRICT 10,7-Jul,7-PENDRECHT,2-2,STELLENDAMSTRAAT,3086ZN,N,N,m
2012295283-1,28,03,2012,WO,16:45,17:45,ROTTERDAM,DISTRICT 9,9-Sep,0-BEVERWAARD,2-2,LOEVESTEINSINGEL,3077HJ,N,N,m
2012296393-1,29,03,2012,DO,16:45,16:45,VLAARDINGEN,DISTRICT 1,4-WIJK 4,1-OOSTWIJK,0-OOSTWIJK,BLEEKSTRAAT,3134EB,N,N,m
2012296401-1,29,03,2012,DO,19:40,19:40,ROTTERDAM,DISTRICT 10,7-Jul,1-TARWEWIJK,5-5,MILLINXSTRAAT,,N,J,m
2012298218-1,29,03,2012,DO,17:00,18:00,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,1-1,AMBACHTSPLEIN,3068GV,N,J,m
2012296696-1,30,03,2012,VR,4:04,4:30,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,7-7,NIEUWE BINNENWEG,3023ER,N,N,v
2012297074-1,30,03,2012,VR,12:49,12:53,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,2-2,LOCOMOTIEFSTRAAT,3071ZD,J,N,m
2012297386-1,30,03,2012,VR,2:41,2:41,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,6-6,ROCHUSSENSTRAAT,3015ED,N,N,v
2012297769-1,30,03,2012,VR,22:30,22:30,ROTTERDAM,DISTRICT 3,2-Feb,7-OUD MATHENESSE,1-1,TJALKLAAN,3028JJ,N,N,v
2012300292-1,30,03,2012,VR,4:30,4:30,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,1-1,KRUISKADE,3012EE,N,N,v
2012300662-1,30,03,2012,VR,23:15,23:35,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,4-4,VEEMARKTSTRAAT,,N,N,v
2012307652-1,30,03,2012,VR,19:30,19:30,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,2-2,BURG MEINESZSTRAAT,3022XE,N,N,m
2012297941-1,31,03,2012,ZA,4:20,4:20,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,7-7,NIEUWE BINNENWEG,3023ES,J,J,v
2012298820-1,31,03,2012,ZA,18:45,19:15,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,4-4,LAUWERSMEER,3068PW,N,N,m
2012300268-1,31,03,2012,ZA,15:00,16:00,VLAARDINGEN,DISTRICT 1,1-WIJK 1,1-CENTRUM,0-CENTRUM,RIDDERSTRAAT,3131VG,N,N,v
2012298669-1,1,04,2012,ZO,3:45,3:55,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,2-2,ROSESTRAAT,3071AH,N,N,m
2012303433-1,1,04,2012,ZO,19:10,19:10,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,7-7,SPINOZAWEG,,N,N,v
2012304102-1,1,04,2012,ZO,21:30,21:30,ROTTERDAM,DISTRICT 9,8-Aug,7-FEIJENOORD,3-3,PERSOONSHAVEN,3071CA,N,N,m
2012308938-1,1,04,2012,ZO,5:30,5:30,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,3-3,COOLSINGEL,3012AG,N,N,v
2012300221-1,2,04,2012,MA,15:45,15:45,ROTTERDAM,DISTRICT 5,6-Jun,0-SCHIEBROEK,8-8,MEIDOORNSINGEL,,N,N,m
2012300422-1,2,04,2012,MA,21:30,21:31,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,2-2,WESTERSINGEL,3014GS,N,D,v
2012301831-1,3,04,2012,DI,22:44,22:44,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,0-0,ROSESTRAAT,3071AH,N,N,m
2012301839-1,3,04,2012,DI,22:45,22:55,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,2-2,ROSESTRAAT,3071AH,N,N,m
2012303790-1,3,04,2012,DI,19:50,20:00,ROTTERDAM,DISTRICT 2,5-May,3-SPAANSE POLDER,2-2,GALATEESTRAAT,,N,N,m
2012302870-1,4,04,2012,WO,16:15,16:41,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,7-7,PLEIN 1953,3086EM,N,N,m
2012303256-1,4,04,2012,WO,22:10,22:15,SCHIEDAM,DISTRICT 2,1-NOORD A,9-SPALAND/WOUDHOEK/PLEINE,7-SPALAND-7,HARREWEG,,N,J,m
2012303186-1,5,04,2012,DO,0:14,1:00,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,2-2,SKAGENERF,3067PX,J,N,v
2012303773-1,5,04,2012,DO,13:45,13:45,SCHIEDAM,DISTRICT 2,2-NOORD B,7-HARGA/GROENOORD,4-GROENOORD-4,JOHANN STRAUSSPLEIN,3122ZG,N,N,v
2012303866-1,5,04,2012,DO,14:20,14:20,RIDDERKERK,DISTRICT 9,3-WIJK C,4-BUURT 4,0-340,RINGDIJK,2981EW,N,N,m
2012304085-1,5,04,2012,DO,18:55,18:55,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,5-5,FRANS COENENSTRAAT,3031SZ,N,N,v
2012304254-1,5,04,2012,DO,21:35,21:35,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,0-0,MIDDENHOEFSTRAAT,3022ES,J,N,m
2012304759-1,5,04,2012,DO,23:10,23:10,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,1-1,KRUISNETLAAN,,N,N,v
2012304806-1,5,04,2012,DO,21:00,21:00,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,6-6,ACHTERWEG,3191VA,J,N,m
2012304349-1,6,04,2012,VR,1:00,1:00,ROTTERDAM,DISTRICT 5,3-Mar,4-LISKWARTIER,1-1,BERGSINGEL,3037GM,N,N,m
2012304929-1,6,04,2012,VR,13:55,14:05,ROTTERDAM,DISTRICT 10,7-Jul,2-CARNISSE,1-1,DORPSWEG,3083LC,N,N,v
2012305135-1,6,04,2012,VR,16:30,16:41,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,0-0,SLINGE,3086EZ,N,N,v
2012305757-1,6,04,2012,VR,17:30,17:30,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,5-5,BENTHUIZERSTRAAT,3035CP,N,N,m
2012306473-1,6,04,2012,VR,23:30,23:30,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,0-0,PEGASUSWEG,3067KX,N,N,m
2012332957-1,6,04,2012,VR,22:00,22:00,ROTTERDAM,DISTRICT 10,7-Jul,7-PENDRECHT,3-3,WEMELDINGESTRAAT,3086JV,N,N,v
2012305939-1,7,04,2012,ZA,17:10,17:20,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,2-2,ROSESTRAAT,3071AL,N,N,v
2012306303-1,7,04,2012,ZA,22:45,22:47,SCHIEDAM,DISTRICT 2,1-NOORD A,9-SPALAND/WOUDHOEK/PLEINE,7-SPALAND-7,HARREWEG,3124KB,N,N,m
2012306452-1,7,04,2012,ZA,2:00,4:00,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,1-1,KRUISKADE,3012EE,N,N,m
2012306635-1,7,04,2012,ZA,23:30,23:30,ROTTERDAM,DISTRICT 6,4-Apr,8-PRINSENLAND,0-0,PRINS ALEXANDERLAAN,3065RH,J,N,v
2012320725-1,7,04,2012,ZA,17:00,17:30,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,0-0,PUTSELAAN,,N,N,v
2012306679-1,8,04,2012,ZO,19:40,19:40,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,6-6,SAFTLEVENSTRAAT,3015BL,J,J,m
2012306766-1,8,04,2012,ZO,21:49,21:49,ROTTERDAM,DISTRICT 9,8-Aug,7-FEIJENOORD,0-0,NASSAUHAVEN,3071JK,N,J,m
2012307118-1,9,04,2012,MA,14:30,14:30,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,1-1,SLINGE,3085ES,N,N,v
2012307199-1,9,04,2012,MA,17:50,17:55,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,2-2,STATIONSPLEIN,,N,J,v
2012307598-1,9,04,2012,MA,22:30,22:30,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,1-1,VOERMANWEG,3067JW,N,N,m
2012313386-1,9,04,2012,MA,22:15,22:15,ROTTERDAM,DISTRICT 6,3-Mar,7-OUD CROOSWIJK,0-0,SCHUTTERSWEG,3034RN,N,N,m
2012308468-1,10,04,2012,DI,22:35,22:40,SCHIEDAM,DISTRICT 2,1-NOORD A,9-SPALAND/WOUDHOEK/PLEINE,7-SPALAND-7,HARREWEG,,N,N,m
2012308594-1,10,04,2012,DI,22:25,22:25,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,2-2,VUURPLAAT,3071AR,N,N,v
2012308439-1,11,04,2012,WO,1:19,1:19,ROTTERDAM,DISTRICT 6,4-Apr,7-STRUISENBURG,2-2,OOSTZEEDIJK,,N,J,m
2012308443-1,11,04,2012,WO,2:30,2:30,ROTTERDAM,DISTRICT 3,2-Feb,1-BOSPOLDER,2-2,SPANJAARDSTRAAT,,N,J,m
2012309381-1,11,04,2012,WO,15:30,15:32,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,6-6,HEEMRAADSSINGEL,3023CE,N,N,m
2012309444-1,11,04,2012,WO,18:50,18:50,ROTTERDAM,DISTRICT 10,7-Jul,3-ZUIDWIJK,4-4,ROSVELD,3085PP,N,N,v
2012311460-1,11,04,2012,WO,9:00,9:30,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,5-5,ERROLL GARNERSTRAAT,3069XE,N,N,v
2012316505-1,11,04,2012,WO,14:45,15:15,ROTTERDAM,DISTRICT 3,2-Feb,0-DELFSHAVEN,4-4,PIETER DE HOOCHWEG,3024BJ,N,N,m
2012355204-1,11,04,2012,WO,11:00,11:00,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,1-1,POOLSTERPLEIN,,N,N,m
2012310720-1,12,04,2012,DO,14:57,14:57,BARENDRECHT,DISTRICT 10,7-VRIJENBURG,1-VRIJENBURG,8-VRIJENBURG CARRE,AVENUE CARRE,,N,J,v
2012310787-1,12,04,2012,DO,19:00,19:05,RIDDERKERK,DISTRICT 9,5-WIJK E,1-OMGEVING PLEIN OOST,2-512,OOSTERPARKWEG,2985SB,N,N,m
2012311638-1,12,04,2012,DO,23:15,23:15,ROTTERDAM,DISTRICT 9,1-Jan,7-KOP VAN ZUID,0-0,LAAN OP ZUID,,N,N,v
2012312016-1,13,04,2012,VR,16:40,17:00,SCHIEDAM,DISTRICT 2,1-NOORD A,7-KETHEL/TUINDORP/BEATRIX,1-TUINDORP/KETHEL-1,PARKWEG,,N,N,m
2012312085-1,13,04,2012,VR,23:45,23:45,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,2-2,SCHIESTRAAT,3013AH,N,N,m
2012312116-1,13,04,2012,VR,23:55,23:55,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,2-2,SCHIESTRAAT,3013AH,N,N,m
2012317760-1,13,04,2012,VR,15:15,15:15,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,5-5,BOEZEMWEG,3031BP,J,J,m
2012312845-1,14,04,2012,ZA,18:45,20:03,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,7-7,STICHTSEPLEIN,3074TN,N,J,m
2012312937-1,14,04,2012,ZA,22:55,22:55,ROTTERDAM,DISTRICT 9,8-Aug,4-LOMBARDIJEN,7-7,MOLIEREWEG,,N,N,v
2012315567-1,14,04,2012,ZA,18:45,20:03,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,7-7,VLASAKKERSTRAAT,3074WZ,N,N,m
2012313211-1,15,04,2012,ZO,0:00,1:00,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,8-8,BOOMPJESKADE,,N,N,v
2012314016-1,16,04,2012,MA,12:12,12:12,VLAARDINGEN,DISTRICT 1,5-WIJK 5,1-BABBERSPOLDER 1,0-BABBERSPOLDER 1,HARGAPAD,3135,J,N,v
