Jaar,Maand,Dag,Uur,Windsnelheid,Neerslag,Bewolking,Vochtigheid,Mist,Regen,Sneeuw,Onweer,Ijsvorming
2011,1,22,7,40,0,8,95,0,0,0,0,0
2011,1,22,8,40,0,8,95,0,0,0,0,0
2011,1,22,9,40,-1,8,93,0,1,0,0,0
2011,1,22,10,40,-1,8,91,0,1,0,0,0
2011,1,22,11,50,-1,8,92,0,1,0,0,0
2011,1,22,12,40,0,8,88,0,0,0,0,0
2011,1,22,13,40,0,8,85,0,0,0,0,0
2011,1,22,14,40,0,8,85,0,0,0,0,0
2011,1,22,15,50,0,8,82,0,0,0,0,0
2011,1,22,16,40,0,8,85,0,0,0,0,0
2011,1,22,17,40,0,8,82,0,0,0,0,0
2011,1,22,18,40,0,8,83,0,0,0,0,0
2011,1,22,19,40,0,8,87,0,0,0,0,0
2011,1,22,20,30,0,8,90,0,0,0,0,0
2011,1,22,21,30,0,7,92,0,0,0,0,0
2011,1,22,22,30,0,1,92,0,0,0,0,0
2011,1,22,23,30,0,8,94,0,0,0,0,0
2011,1,22,24,30,0,8,94,0,0,0,0,0
2011,1,23,1,40,0,8,93,0,0,0,0,0
2011,1,23,2,40,0,8,93,0,0,0,0,0
2011,1,23,3,10,0,8,95,0,0,0,0,0
2011,1,23,4,10,0,8,96,0,0,0,0,0
2011,1,23,5,30,0,8,97,0,0,0,0,0
2011,1,23,6,30,-1,8,97,0,1,0,0,0
2011,1,23,7,40,-1,8,97,0,1,0,0,0
2011,1,23,8,50,0,8,96,0,0,0,0,0
2011,1,23,9,40,0,8,94,0,0,0,0,0
2011,1,23,10,40,0,8,94,0,0,0,0,0
2011,1,23,11,50,0,8,93,0,0,0,0,0
2011,1,23,12,60,0,8,91,0,0,0,0,0
2011,1,23,13,50,1,8,92,0,1,0,0,0
2011,1,23,14,60,-1,8,92,0,1,0,0,0
2011,1,23,15,60,0,8,91,0,0,0,0,0
2011,1,23,16,60,-1,8,94,0,1,0,0,0
2011,1,23,17,60,-1,8,93,0,1,0,0,0
2011,1,23,18,60,1,8,93,0,1,0,0,0
2011,1,23,19,50,-1,8,91,0,1,0,0,0
2011,1,23,20,40,0,8,89,0,0,0,0,0
2011,1,23,21,30,0,8,89,0,0,0,0,0
2011,1,23,22,40,0,8,89,0,0,0,0,0
2011,1,23,23,30,-1,8,88,0,1,0,0,0
2011,1,23,24,40,0,8,86,0,0,0,0,0
2011,1,24,1,30,0,8,92,0,0,0,0,0
2011,1,24,2,40,-1,8,92,0,1,0,0,0
2011,1,24,3,40,2,8,95,0,1,0,0,0
2011,1,24,4,50,-1,8,94,0,1,0,0,0
2011,1,24,5,50,1,8,93,0,1,0,0,0
2011,1,24,6,40,-1,8,93,0,1,0,0,0
2011,1,24,7,40,-1,8,95,0,1,0,0,0
2011,1,24,8,50,-1,8,95,0,1,0,0,0
2011,1,24,9,50,0,8,91,0,0,0,0,0
2011,1,24,10,50,0,8,90,0,0,0,0,0
2011,1,24,11,50,0,8,88,0,0,0,0,0
2011,1,24,12,50,0,8,86,0,0,0,0,0
2011,1,24,13,60,0,8,88,0,0,0,0,0
2011,1,24,14,50,0,8,88,0,0,0,0,0
2011,1,24,15,50,0,8,88,0,0,0,0,0
2011,1,24,16,40,0,8,89,0,0,0,0,0
2011,1,24,17,40,0,8,89,0,0,0,0,0
2011,1,24,18,30,0,8,91,0,0,0,0,0
2011,1,24,19,30,0,8,93,0,0,0,0,0
2011,1,24,20,40,0,8,92,0,0,0,0,0
2011,1,24,21,40,0,8,92,0,0,0,0,0
2011,1,24,22,40,0,8,92,0,0,0,0,0
2011,1,24,23,50,0,8,89,0,0,0,0,0
2011,1,24,24,50,0,8,89,0,0,0,0,0
2011,1,25,1,50,0,8,90,0,0,0,0,0
2011,1,25,2,50,0,7,89,0,0,0,0,0
2011,1,25,3,60,2,8,92,0,1,0,0,0
2011,1,25,4,60,2,8,93,0,1,0,0,0
2011,1,25,5,60,10,8,95,0,1,0,0,0
2011,1,25,6,70,4,8,96,0,1,0,0,0
2011,1,25,7,70,-1,8,95,0,1,0,0,0
2011,1,25,8,60,3,8,96,0,1,0,0,0
2011,1,25,9,70,1,8,95,0,1,0,0,0
2011,1,25,10,70,-1,8,93,0,1,0,0,0
2011,1,25,11,70,0,8,76,0,0,0,0,0
2011,1,25,12,70,0,8,82,0,0,0,0,0
2011,1,25,13,60,0,8,78,0,0,0,0,0
2011,1,25,14,70,0,7,76,0,0,0,0,0
2011,1,25,15,70,0,2,76,0,0,0,0,0
2011,1,25,16,50,0,0,78,0,0,0,0,0
2011,1,25,17,30,0,0,87,0,0,0,0,0
2011,1,25,18,20,0,1,90,0,0,0,0,0
2011,1,25,19,20,0,7,92,0,0,0,0,0
2011,1,25,20,10,0,1,91,0,0,0,0,0
2011,1,25,21,10,0,6,94,0,0,0,0,0
2011,1,25,22,10,0,2,95,0,0,0,0,0
2011,1,25,23,10,0,3,96,0,0,0,0,0
2011,1,25,24,10,0,8,96,0,0,0,0,0
2011,1,26,1,10,0,8,97,0,0,0,0,0
2011,1,26,2,10,0,8,97,0,0,0,0,0
2011,1,26,3,0,0,8,98,0,0,0,0,0
2011,1,26,4,0,0,8,98,0,0,0,0,0
2011,1,26,5,10,0,8,98,0,0,0,0,0
2011,1,26,6,0,0,8,98,0,0,0,0,0
2011,1,26,7,10,0,8,97,0,0,0,0,0
2011,1,26,8,20,0,8,97,0,0,0,0,0
2011,1,26,9,10,0,2,96,0,0,0,0,0
2011,1,26,10,10,0,1,93,0,0,0,0,0
2011,1,26,11,20,0,6,87,0,0,0,0,0
2011,1,26,12,30,0,8,86,0,0,0,0,0
2011,1,26,13,40,0,8,85,0,0,0,0,0
2011,1,26,14,40,0,8,86,0,0,0,0,0
2011,1,26,15,60,0,8,82,0,0,0,0,0
2011,1,26,16,60,0,8,83,0,0,0,0,0
2011,1,26,17,70,0,8,81,0,0,0,0,0
2011,1,26,18,60,0,8,78,0,0,0,0,0
2011,1,26,19,50,0,8,82,0,0,0,0,0
2011,1,26,20,40,0,8,79,0,0,0,0,0
2011,1,26,21,50,0,8,76,0,0,0,0,0
2011,1,26,22,40,0,8,80,0,0,0,0,0
2011,1,26,23,50,0,8,82,0,0,0,0,0
2011,1,26,24,40,0,8,85,0,0,0,0,0
2011,1,27,1,40,0,8,83,0,0,0,0,0
2011,1,27,2,40,0,8,86,0,0,0,0,0
2011,1,27,3,50,0,8,88,0,0,0,0,0
2011,1,27,4,50,0,8,87,0,0,0,0,0
2011,1,27,5,40,0,8,86,0,0,0,0,0
2011,1,27,6,50,0,8,86,0,0,0,0,0
2011,1,27,7,40,0,8,86,0,0,0,0,0
2011,1,27,8,50,0,8,86,0,0,0,0,0
2011,1,27,9,60,0,8,86,0,0,0,0,0
2011,1,27,10,60,0,8,83,0,0,0,0,0
2011,1,27,11,70,0,2,75,0,0,0,0,0
2011,1,27,12,70,0,0,70,0,0,0,0,0
2011,1,27,13,70,0,0,66,0,0,0,0,0
2011,1,27,14,70,0,0,68,0,0,0,0,0
2011,1,27,15,70,0,1,69,0,0,0,0,0
2011,1,27,16,60,0,0,67,0,0,0,0,0
2011,1,27,17,50,0,1,73,0,0,0,0,0
2011,1,27,18,60,0,8,66,0,0,0,0,0
2011,1,27,19,60,0,8,63,0,0,0,0,0
2011,1,27,20,70,0,8,62,0,0,0,0,0
2011,1,27,21,60,0,0,70,0,0,0,0,0
2011,1,27,22,60,0,0,77,0,0,0,0,0
2011,1,27,23,50,0,0,78,0,0,0,0,0
2011,1,27,24,50,0,0,80,0,0,0,0,0
2011,1,28,1,50,0,0,82,0,0,0,0,0
2011,1,28,2,50,0,0,82,0,0,0,0,0
2011,1,28,3,50,0,0,82,0,0,0,0,0
2011,1,28,4,40,0,0,83,0,0,0,0,0
2011,1,28,5,40,0,0,81,0,0,0,0,0
2011,1,28,6,50,0,0,82,0,0,0,0,0
2011,1,28,7,50,0,0,82,0,0,0,0,0
2011,1,28,8,50,0,0,79,0,0,0,0,0
2011,1,28,9,60,0,0,75,0,0,0,0,0
2011,1,28,10,60,0,0,73,0,0,0,0,0
2011,1,28,11,70,0,0,67,0,0,0,0,0
2011,1,28,12,70,0,0,69,0,0,0,0,0
2011,1,28,13,60,0,0,67,0,0,0,0,0
2011,1,28,14,60,0,0,66,0,0,0,0,0
2011,1,28,15,60,0,0,65,0,0,0,0,0
2011,1,28,16,60,0,0,69,0,0,0,0,0
2011,1,28,17,50,0,0,77,0,0,0,0,1
2011,1,28,18,40,0,0,82,0,0,0,0,0
2011,1,28,19,40,0,0,82,0,0,0,0,0
2011,1,28,20,40,0,0,84,0,0,0,0,0
2011,1,28,21,40,0,0,84,0,0,0,0,0
2011,1,28,22,30,0,0,87,0,0,0,0,0
2011,1,28,23,30,0,0,89,0,0,0,0,0
2011,1,28,24,30,0,0,90,0,0,0,0,0
2011,1,29,1,30,0,0,92,0,0,0,0,0
2011,1,29,2,30,0,0,92,0,0,0,0,0
2011,1,29,3,20,0,0,93,0,0,0,0,0
2011,1,29,4,20,0,0,93,0,0,0,0,0
2011,1,29,5,20,0,0,93,0,0,0,0,0
2011,1,29,6,20,0,0,93,0,0,0,0,0
2011,1,29,7,20,0,0,93,0,0,0,0,0
2011,1,29,8,30,0,1,93,0,0,0,0,0
2011,1,29,9,20,0,0,93,0,0,0,0,0
2011,1,29,10,30,0,1,92,0,0,0,0,0
2011,1,29,11,30,0,1,88,0,0,0,0,0
2011,1,29,12,40,0,0,84,0,0,0,0,0
2011,1,29,13,40,0,0,82,0,0,0,0,0
2011,1,29,14,50,0,0,77,0,0,0,0,0
2011,1,29,15,50,0,0,78,0,0,0,0,0
2011,1,29,16,50,0,0,83,0,0,0,0,0
2011,1,29,17,50,0,7,87,0,0,0,0,0
2011,1,29,18,40,0,1,89,0,0,0,0,0
2011,1,29,19,30,0,0,90,0,0,0,0,0
2011,1,29,20,40,0,2,91,0,0,0,0,0
2011,1,29,21,30,0,0,93,0,0,0,0,0
2011,1,29,22,30,0,0,90,0,0,0,0,0
2011,1,29,23,50,0,0,84,0,0,0,0,0
2011,1,29,24,50,0,0,84,0,0,0,0,0
2011,1,30,1,40,0,0,84,0,0,0,0,0
2011,1,30,2,40,0,0,86,0,0,0,0,0
2011,1,30,3,40,0,0,87,0,0,0,0,0
2011,1,30,4,30,0,0,90,0,0,0,0,0
2011,1,30,5,30,0,0,89,0,0,0,0,0
2011,1,30,6,30,0,0,92,0,0,0,0,0
2011,1,30,7,30,0,8,93,0,0,0,0,0
2011,1,30,8,50,0,9,99,1,0,0,0,1
2011,1,30,9,50,0,8,98,1,0,0,0,1
2011,1,30,10,30,0,8,97,0,0,0,0,0
2011,1,30,11,40,0,8,98,0,0,0,0,0
2011,1,30,12,30,0,8,96,0,0,0,0,0
2011,1,30,13,30,0,8,94,0,0,0,0,0
2011,1,30,14,30,0,8,88,0,0,0,0,0
2011,1,30,15,40,0,8,88,0,0,0,0,0
2011,1,30,16,30,0,8,90,0,0,0,0,0
2011,1,30,17,30,0,8,91,0,0,0,0,0
2011,1,30,18,40,0,8,90,0,0,0,0,0
2011,1,30,19,40,0,8,89,0,0,0,0,0
2011,1,30,20,40,0,8,88,0,0,0,0,0
2011,1,30,21,40,0,8,88,0,0,0,0,0
2011,1,30,22,30,0,8,89,0,0,0,0,0
2011,1,30,23,40,0,8,88,0,0,0,0,0
2011,1,30,24,40,0,8,89,0,0,0,0,0
2011,1,31,1,30,0,8,90,0,0,0,0,0
2011,1,31,2,30,0,8,90,0,0,0,0,0
2011,1,31,3,20,0,8,90,0,0,0,0,0
2011,1,31,4,20,0,8,90,0,0,0,0,0
2011,1,31,5,30,0,8,90,0,0,0,0,0
2011,1,31,6,20,0,8,90,0,0,0,0,0
2011,1,31,7,30,0,8,90,0,0,0,0,0
2011,1,31,8,20,0,8,89,0,0,0,0,0
2011,1,31,9,20,0,8,88,0,0,0,0,0
2011,1,31,10,20,0,8,88,0,0,0,0,0
2011,1,31,11,30,0,8,87,0,0,0,0,0
2011,1,31,12,20,0,8,84,0,0,0,0,0
2011,1,31,13,10,0,8,82,0,0,0,0,0
2011,1,31,14,20,0,8,83,0,0,0,0,0
2011,1,31,15,20,0,8,81,0,0,0,0,0
2011,1,31,16,10,0,8,81,0,0,0,0,0
2011,1,31,17,10,0,8,79,0,0,0,0,0
2011,1,31,18,20,0,8,80,0,0,0,0,0
2011,1,31,19,20,0,8,79,0,0,0,0,0
2011,1,31,20,20,0,8,81,0,0,0,0,0
2011,1,31,21,20,0,8,82,0,0,0,0,0
2011,1,31,22,20,0,8,85,0,0,0,0,0
2011,1,31,23,30,0,8,86,0,0,0,0,0
2011,1,31,24,30,0,8,85,0,0,0,0,0
2011,2,1,1,20,0,8,87,0,0,0,0,0
2011,2,1,2,30,0,8,87,0,0,0,0,0
2011,2,1,3,30,0,8,87,0,0,0,0,0
2011,2,1,4,30,0,8,87,0,0,0,0,0
2011,2,1,5,40,0,8,87,0,0,0,0,0
2011,2,1,6,40,0,8,88,0,0,0,0,0
2011,2,1,7,40,0,8,88,0,0,0,0,0
2011,2,1,8,40,0,8,89,0,0,0,0,0
2011,2,1,9,50,0,8,89,0,0,0,0,0
2011,2,1,10,50,0,8,89,0,0,0,0,0
2011,2,1,11,50,0,8,89,0,0,0,0,0
2011,2,1,12,60,0,8,86,0,0,0,0,0
2011,2,1,13,60,0,8,85,0,0,0,0,0
2011,2,1,14,60,0,8,87,0,0,0,0,0
2011,2,1,15,50,0,8,92,0,0,0,0,0
2011,2,1,16,50,0,8,94,0,0,0,0,0
2011,2,1,17,60,1,8,95,0,1,0,0,0
2011,2,1,18,60,1,8,95,0,1,0,0,0
2011,2,1,19,50,-1,8,96,0,1,0,0,0
2011,2,1,20,40,0,8,96,0,0,0,0,0
2011,2,1,21,40,0,9,98,1,0,0,0,0
2011,2,1,22,30,0,9,99,1,0,0,0,0
2011,2,1,23,30,0,9,99,1,0,0,0,0
2011,2,1,24,30,0,8,98,1,0,0,0,0
2011,2,2,1,40,0,9,98,1,0,0,0,0
2011,2,2,2,40,0,9,98,1,0,0,0,0
2011,2,2,3,40,0,9,98,1,0,0,0,0
2011,2,2,4,40,0,9,98,1,0,0,0,0
2011,2,2,5,40,0,9,99,1,0,0,0,0
2011,2,2,6,40,0,8,99,1,0,0,0,0
2011,2,2,7,50,0,9,99,1,0,0,0,0
2011,2,2,8,40,0,9,99,1,0,0,0,0
2011,2,2,9,50,0,9,99,1,0,0,0,0
2011,2,2,10,70,0,8,98,1,0,0,0,0
2011,2,2,11,70,0,8,98,0,0,0,0,0
2011,2,2,12,70,0,8,98,0,0,0,0,0
2011,2,2,13,80,0,8,96,0,0,0,0,0
2011,2,2,14,80,0,8,94,0,0,0,0,0
2011,2,2,15,80,0,8,93,0,0,0,0,0
2011,2,2,16,80,0,8,93,0,0,0,0,0
2011,2,2,17,80,0,8,93,0,0,0,0,0
2011,2,2,18,80,0,8,92,0,0,0,0,0
2011,2,2,19,80,0,8,91,0,0,0,0,0
2011,2,2,20,90,0,8,91,0,0,0,0,0
2011,2,2,21,80,0,8,90,0,0,0,0,0
2011,2,2,22,80,0,8,91,0,0,0,0,0
2011,2,2,23,90,-1,8,93,0,1,0,0,0
2011,2,2,24,90,9,8,95,0,1,0,0,0
2011,2,3,1,80,8,8,95,0,1,0,0,0
2011,2,3,2,80,2,8,96,0,1,0,0,0
2011,2,3,3,80,0,8,96,0,0,0,0,0
2011,2,3,4,60,0,8,97,0,0,0,0,0
2011,2,3,5,60,0,2,95,0,0,0,0,0
2011,2,3,6,50,0,1,97,0,0,0,0,0
2011,2,3,7,50,0,0,96,0,0,0,0,0
2011,2,3,8,40,0,0,95,0,0,0,0,0
2011,2,3,9,50,0,1,91,0,0,0,0,0
2011,2,3,10,60,0,6,91,0,0,0,0,0
2011,2,3,11,60,0,1,89,0,0,0,0,0
2011,2,3,12,50,0,4,85,0,0,0,0,0
2011,2,3,13,50,0,8,81,0,0,0,0,0
2011,2,3,14,60,0,8,82,0,0,0,0,0
2011,2,3,15,60,0,0,78,0,0,0,0,0
2011,2,3,16,60,0,0,81,0,0,0,0,0
2011,2,3,17,50,0,0,85,0,0,0,0,0
2011,2,3,18,50,0,0,83,0,0,0,0,0
2011,2,3,19,60,0,0,83,0,0,0,0,0
2011,2,3,20,70,0,4,85,0,0,0,0,0
2011,2,3,21,80,0,7,86,0,0,0,0,0
2011,2,3,22,90,0,6,88,0,0,0,0,0
2011,2,3,23,90,0,7,87,0,0,0,0,0
2011,2,3,24,100,0,8,84,0,0,0,0,0
2011,2,4,1,100,0,8,83,0,0,0,0,0
2011,2,4,2,90,0,8,82,0,0,0,0,0
2011,2,4,3,100,0,8,81,0,0,0,0,0
2011,2,4,4,110,-1,8,84,0,1,0,0,0
2011,2,4,5,110,-1,8,84,0,1,0,0,0
2011,2,4,6,120,0,8,85,0,0,0,0,0
2011,2,4,7,130,0,8,87,0,0,0,0,0
2011,2,4,8,120,0,8,87,0,0,0,0,0
2011,2,4,9,130,0,8,87,0,0,0,0,0
2011,2,4,10,140,0,8,86,0,0,0,0,0
2011,2,4,11,140,0,8,86,0,0,0,0,0
2011,2,4,12,140,0,8,87,0,0,0,0,0
2011,2,4,13,150,0,8,85,0,0,0,0,0
2011,2,4,14,150,0,8,84,0,0,0,0,0
2011,2,4,15,150,0,8,84,0,0,0,0,0
2011,2,4,16,150,0,8,84,0,0,0,0,0
2011,2,4,17,140,0,8,83,0,0,0,0,0
2011,2,4,18,140,0,8,83,0,0,0,0,0
2011,2,4,19,150,0,8,82,0,0,0,0,0
2011,2,4,20,150,0,8,82,0,0,0,0,0
2011,2,4,21,160,0,8,82,0,0,0,0,0
2011,2,4,22,150,0,8,82,0,0,0,0,0
2011,2,4,23,150,0,8,81,0,0,0,0,0
2011,2,4,24,140,0,8,82,0,0,0,0,0
2011,2,5,1,140,0,8,83,0,0,0,0,0
2011,2,5,2,140,0,7,84,0,0,0,0,0
2011,2,5,3,150,0,6,83,0,0,0,0,0
2011,2,5,4,150,0,8,82,0,0,0,0,0
2011,2,5,5,150,0,8,82,0,0,0,0,0
2011,2,5,6,150,0,8,83,0,0,0,0,0
2011,2,5,7,140,0,8,84,0,0,0,0,0
2011,2,5,8,130,0,8,82,0,0,0,0,0
2011,2,5,9,130,0,8,82,0,0,0,0,0
2011,2,5,10,130,0,8,82,0,0,0,0,0
2011,2,5,11,140,0,8,82,0,0,0,0,0
2011,2,5,12,140,0,8,82,0,0,0,0,0
2011,2,5,13,150,0,8,81,0,0,0,0,0
2011,2,5,14,150,0,8,82,0,0,0,0,0
2011,2,5,15,150,0,8,83,0,0,0,0,0
2011,2,5,16,150,0,8,83,0,0,0,0,0
2011,2,5,17,140,0,8,85,0,0,0,0,0
2011,2,5,18,140,0,8,86,0,0,0,0,0
2011,2,5,19,130,0,8,85,0,0,0,0,0
2011,2,5,20,140,0,8,87,0,0,0,0,0
2011,2,5,21,140,0,6,87,0,0,0,0,0
2011,2,5,22,140,0,8,86,0,0,0,0,0
2011,2,5,23,150,0,8,87,0,0,0,0,0
2011,2,5,24,150,0,8,86,0,0,0,0,0
2011,2,6,1,160,0,8,86,0,0,0,0,0
2011,2,6,2,150,0,8,86,0,0,0,0,0
2011,2,6,3,140,0,8,86,0,0,0,0,0
2011,2,6,4,130,0,8,85,0,0,0,0,0
2011,2,6,5,130,0,8,86,0,0,0,0,0
2011,2,6,6,120,0,8,84,0,0,0,0,0
2011,2,6,7,120,0,8,84,0,0,0,0,0
2011,2,6,8,120,0,7,83,0,0,0,0,0
2011,2,6,9,120,0,8,79,0,0,0,0,0
2011,2,6,10,120,0,8,78,0,0,0,0,0
2011,2,6,11,110,0,8,74,0,0,0,0,0
2011,2,6,12,120,0,8,75,0,0,0,0,0
2011,2,6,13,130,0,8,76,0,0,0,0,0
2011,2,6,14,130,0,8,78,0,0,0,0,0
2011,2,6,15,130,0,8,73,0,0,0,0,0
2011,2,6,16,130,0,8,72,0,0,0,0,0
2011,2,6,17,110,0,8,73,0,0,0,0,0
2011,2,6,18,110,0,8,74,0,0,0,0,0
2011,2,6,19,100,0,8,74,0,0,0,0,0
2011,2,6,20,100,0,8,74,0,0,0,0,0
2011,2,6,21,100,0,8,74,0,0,0,0,0
2011,2,6,22,90,0,1,77,0,0,0,0,0
2011,2,6,23,90,0,1,76,0,0,0,0,0
2011,2,6,24,90,0,0,76,0,0,0,0,0
2011,2,7,1,90,0,6,78,0,0,0,0,0
2011,2,7,2,90,0,8,77,0,0,0,0,0
2011,2,7,3,80,0,8,75,0,0,0,0,0
2011,2,7,4,80,0,8,74,0,0,0,0,0
2011,2,7,5,70,0,8,73,0,0,0,0,0
2011,2,7,6,80,0,8,73,0,0,0,0,0
2011,2,7,7,90,0,8,75,0,0,0,0,0
2011,2,7,8,90,0,8,78,0,0,0,0,0
2011,2,7,9,90,0,8,78,0,0,0,0,0
2011,2,7,10,90,0,8,77,0,0,0,0,0
2011,2,7,11,100,0,8,78,0,0,0,0,0
2011,2,7,12,100,0,8,78,0,0,0,0,0
2011,2,7,13,100,0,5,76,0,0,0,0,0
2011,2,7,14,100,0,8,76,0,0,0,0,0
2011,2,7,15,100,0,8,79,0,0,0,0,0
2011,2,7,16,90,0,8,79,0,0,0,0,0
2011,2,7,17,110,0,8,80,0,0,0,0,0
2011,2,7,18,120,0,8,82,0,0,0,0,0
2011,2,7,19,120,0,8,86,0,0,0,0,0
2011,2,7,20,90,0,5,86,0,0,0,0,0
2011,2,7,21,60,0,8,76,0,0,0,0,0
2011,2,7,22,50,0,8,75,0,0,0,0,0
2011,2,7,23,50,0,8,75,0,0,0,0,0
2011,2,7,24,50,0,8,76,0,0,0,0,0
2011,2,8,1,50,0,8,77,0,0,0,0,0
2011,2,8,2,50,0,8,79,0,0,0,0,0
2011,2,8,3,50,0,0,83,0,0,0,0,0
2011,2,8,4,40,0,0,83,0,0,0,0,0
2011,2,8,5,40,0,0,87,0,0,0,0,0
2011,2,8,6,40,0,0,88,0,0,0,0,0
2011,2,8,7,30,0,0,89,0,0,0,0,0
2011,2,8,8,20,0,0,90,0,0,0,0,0
2011,2,8,9,30,0,0,86,0,0,0,0,0
2011,2,8,10,40,0,0,78,0,0,0,0,0
2011,2,8,11,40,0,0,73,0,0,0,0,0
2011,2,8,12,30,0,0,70,0,0,0,0,0
2011,2,8,13,30,0,0,68,0,0,0,0,0
2011,2,8,14,30,0,0,70,0,0,0,0,0
2011,2,8,15,30,0,0,66,0,0,0,0,0
2011,2,8,16,20,0,0,70,0,0,0,0,0
2011,2,8,17,20,0,0,78,0,0,0,0,0
2011,2,8,18,0,0,0,83,0,0,0,0,0
2011,2,8,19,10,0,0,88,0,0,0,0,0
2011,2,8,20,10,0,0,92,0,0,0,0,0
2011,2,8,21,10,0,0,91,0,0,0,0,0
2011,2,8,22,10,0,0,94,0,0,0,0,0
2011,2,8,23,10,0,0,96,0,0,0,0,0
2011,2,8,24,10,0,0,96,1,0,0,0,1
2011,2,9,1,10,0,0,96,1,0,0,0,1
2011,2,9,2,10,0,0,96,0,0,0,0,0
2011,2,9,3,10,0,0,96,0,0,0,0,0
2011,2,9,4,10,0,0,96,0,0,0,0,0
2011,2,9,5,10,0,0,94,0,0,0,0,0
2011,2,9,6,10,0,0,95,0,0,0,0,0
2011,2,9,7,20,0,0,95,0,0,0,0,0
2011,2,9,8,30,0,5,94,0,0,0,0,0
2011,2,9,9,30,0,2,92,0,0,0,0,0
2011,2,9,10,50,0,8,96,0,0,0,0,0
2011,2,9,11,40,0,9,99,1,0,0,0,0
2011,2,9,12,40,0,8,97,1,0,0,0,0
2011,2,9,13,40,0,8,96,0,0,0,0,0
2011,2,9,14,40,0,2,94,0,0,0,0,0
2011,2,9,15,30,0,0,80,0,0,0,0,0
2011,2,9,16,30,0,0,80,0,0,0,0,0
2011,2,9,17,30,0,0,76,0,0,0,0,0
2011,2,9,18,30,0,0,72,0,0,0,0,0
2011,2,9,19,30,0,1,70,0,0,0,0,0
2011,2,9,20,30,0,6,73,0,0,0,0,0
2011,2,9,21,30,0,8,76,0,0,0,0,0
2011,2,9,22,40,0,8,83,0,0,0,0,0
2011,2,9,23,60,0,8,89,0,0,0,0,0
2011,2,9,24,60,0,8,91,0,0,0,0,0
2011,2,10,1,50,0,8,93,0,0,0,0,0
2011,2,10,2,50,0,8,94,0,0,0,0,0
2011,2,10,3,50,0,8,93,0,0,0,0,0
2011,2,10,4,40,0,8,92,0,0,0,0,0
2011,2,10,5,60,0,8,91,0,0,0,0,0
2011,2,10,6,50,0,8,91,0,0,0,0,0
2011,2,10,7,50,0,8,92,0,0,0,0,0
2011,2,10,8,50,0,8,93,0,0,0,0,0
2011,2,10,9,50,0,8,93,0,0,0,0,0
2011,2,10,10,60,0,8,90,0,0,0,0,0
2011,2,10,11,50,0,8,87,0,0,0,0,0
2011,2,10,12,50,0,8,86,0,0,0,0,0
2011,2,10,13,60,0,8,86,0,0,0,0,0
2011,2,10,14,60,0,8,86,0,0,0,0,0
2011,2,10,15,70,1,8,91,0,1,0,0,0
2011,2,10,16,60,18,8,94,0,1,0,0,0
2011,2,10,17,50,21,8,95,0,1,0,0,0
2011,2,10,18,50,10,8,96,0,1,0,0,0
2011,2,10,19,50,5,8,96,0,1,0,0,0
2011,2,10,20,50,6,8,96,0,1,0,0,0
2011,2,10,21,30,6,8,97,0,1,0,0,0
2011,2,10,22,20,12,8,97,0,1,0,0,0
2011,2,10,23,50,7,8,97,0,1,0,0,0
2011,2,10,24,50,0,8,97,0,0,0,0,0
2011,2,11,1,50,0,7,96,0,0,0,0,0
2011,2,11,2,60,0,8,97,0,0,0,0,0
2011,2,11,3,40,0,8,97,0,0,0,0,0
2011,2,11,4,50,0,8,94,0,0,0,0,0
2011,2,11,5,50,0,8,92,0,0,0,0,0
2011,2,11,6,40,0,8,93,0,0,0,0,0
2011,2,11,7,50,0,8,93,0,0,0,0,0
2011,2,11,8,50,0,8,93,0,0,0,0,0
2011,2,11,9,40,1,8,93,0,1,0,0,0
2011,2,11,10,50,-1,8,90,0,1,0,0,0
2011,2,11,11,60,0,8,88,0,0,0,0,0
2011,2,11,12,50,0,8,87,0,0,0,0,0
2011,2,11,13,50,0,8,87,0,0,0,0,0
2011,2,11,14,40,-1,8,89,0,1,0,0,0
2011,2,11,15,20,-1,8,92,0,1,0,0,0
2011,2,11,16,20,2,8,94,0,1,0,0,0
2011,2,11,17,10,5,8,96,0,1,0,0,0
2011,2,11,18,20,14,8,97,0,1,0,0,0
2011,2,11,19,10,-1,8,97,0,1,0,0,0
2011,2,11,20,10,8,8,97,0,1,0,0,0
2011,2,11,21,40,9,8,97,0,1,0,0,0
2011,2,11,22,40,8,8,97,0,1,0,0,0
2011,2,11,23,50,12,8,97,0,1,0,0,0
2011,2,11,24,70,16,8,95,0,1,0,0,0
2011,2,12,1,60,13,8,95,0,1,0,0,0
2011,2,12,2,70,7,8,95,0,1,0,0,0
2011,2,12,3,70,15,8,95,0,1,0,0,0
2011,2,12,4,60,15,8,95,0,1,0,0,0
2011,2,12,5,70,20,8,95,0,1,0,0,0
2011,2,12,6,60,7,8,95,0,1,0,0,0
2011,2,12,7,50,3,8,95,0,1,0,0,0
2011,2,12,8,40,1,8,96,0,1,0,0,0
2011,2,12,9,40,0,8,96,0,0,0,0,0
2011,2,12,10,40,0,8,97,0,0,0,0,0
2011,2,12,11,40,0,8,96,0,0,0,0,0
2011,2,12,12,40,0,8,96,0,0,0,0,0
2011,2,12,13,30,0,8,95,0,0,0,0,0
2011,2,12,14,30,0,8,95,0,0,0,0,0
2011,2,12,15,60,0,8,95,0,0,0,0,0
2011,2,12,16,50,-1,8,95,0,1,0,0,0
